#Summarized to Mean Gene Counts with TRANSIT.
#Reads normalized using 'TTR'
#Normalization Factors: 0.2022242627257723 2.7163348127929323 0.5341937296665994 0.989248428478069 4.029761640498131 0.24877982963699666 0.19549116853082513 2.391099599969484
#Files:
#output/A1_insertions.wig
#output/C1_insertions.wig
#output/A2_insertions.wig
#output/C2_insertions.wig
#output/B1_insertions.wig
#output/D1_insertions.wig
#output/B2_insertions.wig
#output/D2_insertions.wig
#Orf	Name	Number of TA sites	output/A1_insertions.wig	output/C1_insertions.wig	output/A2_insertions.wig	output/C2_insertions.wig	output/B1_insertions.wig	output/D1_insertions.wig	output/B2_insertions.wig	output/D2_insertions.wig
MB2170c	NA	1	190.30	0.00	0.00	0.00	0.00	0.00	514.77	50.21
MB2171c	sepF	19	139.25	6.00	13.19	1.45	0.00	1.58	27.97	50.46
MB2172c	NA	9	145.53	33.50	7.75	40.83	319.69	33.27	35.40	179.07
MB2173c	yfiH	7	58.87	81.49	11.12	72.77	44.90	240.85	117.09	340.22
MB2174c	ftsZ	8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2175c	ftsQ	7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.68
MB2176c	murC	14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2177c	murG	14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2178c	ftsW	18	0.24	0.60	0.00	1.11	18.13	0.00	7.44	0.53
MB2179c	murD	20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2180c	murX	12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2181c	murF	10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2182c	murE	11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2183c	NA	6	174.54	38.48	119.11	131.23	38.28	208.59	152.45	198.86
MB2184c	NA	5	426.37	11.41	0.00	0.00	12.90	247.30	32.63	3.35
MB2185c	NA	8	699.38	220.02	113.34	46.77	294.68	372.70	221.11	277.07
MB2186c	PE_PGRS38	14	146.12	228.75	54.88	45.70	3.17	126.97	226.17	60.97
MB2187c	pbpB	29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2188c	NA	10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2189c	rsmH	23	38.30	35.31	14.11	24.42	0.00	0.00	19.33	8.21
MB2190c	mraZ	8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2191c	NA	5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2192	NA	14	146.13	95.27	54.84	89.16	167.24	124.18	117.60	84.71
MB2193	lppM	8	175.60	145.66	45.17	53.20	125.43	48.18	47.88	46.03
MB2194c	NA	17	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00
MB2195	idsA2	18	79.74	21.43	331.20	314.62	153.13	54.51	21.08	80.50
MB2196	mpta	27	23.97	8.65	28.68	3.74	18.21	5.79	24.94	26.39
MB2197c	NA	7	325.50	790.84	29.68	20.95	473.78	248.18	277.59	143.47
MB2198	pknL	23	30.77	44.41	7.74	43.59	19.80	124.18	141.99	168.83
MB2199c	NA	7	243.42	478.85	48.45	7.07	3.45	179.27	171.78	197.44
MB2200c	aroG	16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2201c	NA	7	104.28	55.49	43.39	20.81	0.00	33.57	27.95	3.76
MB2202c	NA	11	53.50	187.43	21.60	97.89	667.11	332.21	413.25	493.00
MB2203	NA	20	181.15	483.37	203.59	318.00	519.84	302.93	132.39	175.63
MB2204c	NA	21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2205c	NA	6	6.13	3.17	188.69	109.02	400.29	88.63	102.11	15.54
MB2206c	NA	18	394.85	554.89	126.08	182.75	579.17	259.79	76.49	77.71
MB2207c	TB16.3	14	379.11	438.30	104.01	86.98	214.15	154.03	233.54	130.31
MB2208c	NA	9	0.57	0.00	0.00	0.00	0.00	0.00	20.65	29.22
FADD15	NA	9	437.89	959.77	317.52	292.51	35.82	116.91	238.39	160.47
MB2210	fadD15	21	35.58	115.25	72.18	133.48	358.46	181.59	246.12	231.94
MB2211c	pimb	19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2212c	NA	11	17.56	43.21	448.36	434.51	0.00	11.94	95.42	31.08
MB2213c	NA	20	129.92	196.80	2.40	15.00	0.60	16.70	65.37	3.71
MB2214	NA	26	336.31	351.56	658.57	655.93	282.24	207.61	159.88	96.66
MB2215c	trpD	7	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2216	ctaE	17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2217	qcrC	12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2218	qcrA	22	0.09	9.14	0.00	0.00	0.00	0.00	0.00	0.00
MB2219	qcrB	30	2.19	0.45	0.00	0.00	0.27	11.28	0.00	0.00
MB2220c	NA	12	89.34	238.36	123.70	151.46	58.77	149.29	97.89	114.37
MB2221c	mmpS3	14	169.65	93.91	0.00	0.00	4.89	89.81	0.00	0.17
MB2222c	NA	8	107.97	103.90	6.82	0.00	6.55	64.12	240.17	157.81
MB2223c	ctaC	20	0.53	0.27	0.00	0.71	27.60	23.98	0.00	0.24
MB2224	asnB	29	0.00	0.00	0.00	0.00	0.00	23.66	0.00	1.07
MB2225c	adok	19	107.09	129.53	13.03	0.00	11.24	91.87	7.51	3.40
MB2226	NA	14	281.74	352.35	484.74	531.61	275.75	294.73	300.36	805.29
MB2227c	NA	4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2228c	NA	13	20.61	26.54	49.96	79.46	38.44	279.06	288.65	527.15
MB2229	NA	9	51.21	409.86	1.12	7.09	0.90	121.89	54.04	91.13
MB2230	cobT	8	17.16	66.89	0.00	0.00	1.01	34.72	2.42	44.53
MB2231	cobS	9	48.20	3.32	75.14	114.99	0.00	67.90	20.99	4.78
MB2232	NA	25	272.20	257.40	582.54	627.17	285.47	247.27	190.44	260.25
MB2233c	ilvE	22	0.00	12.10	0.00	0.00	0.00	0.12	0.00	0.00
MB2234c	gcvT	18	238.39	339.24	84.18	46.02	347.90	108.32	22.62	21.92
MB2235	NA	10	327.79	441.68	1.01	40.56	156.35	354.54	323.65	274.50
MB2236	pepB	15	430.59	529.69	51.59	60.87	139.43	340.07	283.23	192.56
MB2237c	ephD	31	94.41	71.76	131.88	154.21	542.20	136.85	60.84	74.12
MB2238	dlat	15	50.10	78.59	24.46	6.28	1.07	3.38	55.20	67.27
MB2239	NA	12	311.07	74.47	4.93	38.48	2.69	72.22	281.99	198.66
MB2240	lipB	12	44.24	215.72	0.00	0.00	132.31	278.02	0.00	0.60
MB2241	lipA	14	17.46	23.28	1.41	0.41	0.58	23.35	36.29	0.68
MB2242	NA	8	0.00	0.00	57.05	6.55	0.00	3.97	1.50	0.00
MB2243c	NA	3	19.64	695.38	0.51	0.00	30.89	1.91	19.04	0.80
MB2244	glnA1	29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2245c	glnE	39	7.18	3.90	20.79	8.18	111.49	13.26	37.65	23.30
MB2246c	glnA2	20	0.18	0.00	0.00	0.00	0.00	2.70	0.13	31.44
MB2247c	NA	29	168.43	226.39	35.38	38.61	289.45	176.31	152.87	238.20
MB2248c	caea	28	192.56	478.37	595.96	479.01	39.15	133.76	304.63	328.52
MB2249	panB	15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2250	NA	25	85.96	95.29	82.51	66.38	277.09	125.38	70.79	78.62
MB2251	NA	10	78.81	20.37	0.00	0.00	0.00	0.41	14.72	6.93
MB2252	NA	9	155.36	111.37	0.00	0.00	24.63	75.04	108.44	153.56
MB2253c	NA	19	108.70	172.27	57.14	72.01	7.00	61.92	136.13	63.18
MB2254c	NA	5	192.59	7.06	0.00	0.00	0.00	46.18	8.53	4.78
MB2255c	NA	16	18.68	324.26	95.91	115.74	57.93	72.36	119.48	70.54
MB2256c	cobC	16	131.12	99.15	0.06	0.00	466.44	314.65	39.20	56.49
MB2256A	vapC16	5	76.43	290.10	106.04	130.82	3.22	85.82	167.00	62.65
MB2256B	vapB16	2	97.34	0.00	0.00	0.00	76.57	14.57	0.00	0.00
MB2257	ptka	11	131.07	16.54	0.51	30.73	14.29	96.24	167.05	84.12
MB2258	ptpA	7	145.82	171.52	112.71	195.73	0.00	110.15	120.12	529.12
MB2259	NA	16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2260c	cobD	12	145.97	9.96	18.07	14.04	0.00	15.60	11.06	43.84
MB2261	NA	17	261.30	195.26	0.00	12.27	14.46	67.31	186.74	110.98
MB2261A	NA	3	5.15	92.36	0.00	0.00	0.00	0.00	122.73	59.78
VALV	NA	3	0.89	7.24	0.00	0.00	0.00	80.55	0.38	0.80
MB2262c	ahpE	5	0.27	18.47	0.20	20.18	0.00	83.77	99.50	0.00
MB2263c	NA	4	20.36	3.40	72.91	14.52	0.00	0.72	33.17	74.72
MB2264c	NA	5	260.36	131.47	188.73	724.55	340.11	231.30	785.82	792.41
MB2265	aceE	57	158.55	256.10	102.19	118.96	304.42	162.95	357.97	392.56
MB2266	NA	17	0.00	0.00	0.00	0.00	0.00	0.00	15.75	12.94
MB2267	fabD	6	0.00	0.00	0.00	0.00	0.00	8.99	3.54	25.90
MB2268	acpM	6	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2269	kasA	16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2270	kasB	18	0.00	40.44	0.00	0.00	87.09	0.00	0.00	0.00
MB2271	accD6	13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2272	NA	12	127.07	81.94	22.11	56.41	2.69	29.73	37.24	25.31
MB2273c	glpD1	20	85.99	113.27	4.12	2.00	218.61	84.06	67.47	129.60
MB2274c	NA	11	87.66	124.70	617.86	733.81	64.11	210.97	44.03	114.77
MB2275	NA	10	86.97	82.85	15.87	21.33	0.00	75.99	30.22	46.39
MB2276	NA	17	49.14	55.60	100.67	60.82	0.00	35.40	24.17	20.25
MB2277	NA	12	94.56	2.94	53.91	30.78	0.00	14.13	64.06	32.28
MB2278c	NA	6	83.74	37.12	0.00	0.00	0.00	51.06	54.53	3.59
MB2279c	NA	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.39
MB2280c	NA	5	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2281c	NA	9	147.53	8.45	0.00	0.00	113.73	85.41	15.26	2.66
MB2282c	NA	15	118.11	418.32	155.37	202.29	378.26	468.41	231.12	185.23
MB2283	mscr	14	79.53	90.42	62.42	43.86	0.00	165.03	80.51	45.26
MB2284	NA	6	5.08	4.98	78.09	256.43	0.00	50.31	10.40	0.40
MB2285c	NA	20	117.27	23.90	135.58	195.99	408.42	107.46	89.97	173.47
MB2286	NA	13	469.11	288.35	177.56	244.47	313.39	223.20	450.65	392.69
MB2287c	NA	32	111.06	112.47	134.73	143.08	441.13	209.33	95.02	104.98
MB2288	NA	17	135.81	319.73	0.15	16.24	445.17	161.55	97.57	98.04
MB2289	cyp124	17	95.95	55.60	574.79	672.91	123.97	22.43	217.20	151.48
MB2290c	stf3	37	69.46	17.55	90.20	70.94	193.86	39.30	79.22	40.65
MB2291c	cyp128	28	35.17	7.08	0.13	14.76	68.51	54.75	2.40	6.58
MB2292c	NA	12	82.76	45.27	1.56	16.27	174.62	58.21	11.82	2.39
MB2293	lppN	11	139.41	212.86	616.39	542.27	203.32	80.87	27.54	0.65
MB2294	NA	6	123.56	38.48	17.69	0.00	0.00	116.69	17.57	28.69
MB2295	NA	4	0.00	1.36	128.63	21.66	0.00	0.30	0.38	94.45
MB2296	NA	5	384.08	193.40	61.06	16.19	15.31	87.16	17.44	14.35
MB2297c	mazf8	7	0.74	11.64	0.00	0.00	0.00	104.93	88.79	115.80
MB2297A	mazE8	4	145.49	5.43	0.51	19.28	3.02	3.88	2.11	4.18
MB2298	NA	19	52.00	101.51	217.68	247.40	0.85	30.03	39.79	3.40
MB2299	cyp121	17	8.66	130.38	10.35	21.45	170.67	19.26	62.01	3.38
MB2300c	NA	13	155.67	269.96	12.05	32.44	58.59	2.50	30.97	22.44
MB2301	NA	18	50.31	10.56	88.31	195.60	72.54	86.34	100.98	75.85
MB2302	pitB	26	66.94	125.16	54.68	34.28	29.60	70.96	28.61	10.48
MB2303c	NA	13	0.07	0.21	14.15	2.78	0.31	30.13	28.52	0.00
MB2304	NA	2	2.67	21.73	0.00	0.00	0.00	0.00	9.40	1.20
MB2305	lipM	28	68.09	147.85	90.22	55.80	1.87	14.15	51.87	96.75
MB2306	NA	22	133.85	22.97	27.04	45.22	347.66	138.19	61.64	56.84
MB2307c	NA	4	63.31	745.63	27.80	7.85	1089.04	327.39	21.94	230.14
MB2308c	NA	5	578.04	339.54	121.81	34.85	2.42	210.86	144.08	84.64
MB2309	yjcE	20	71.91	135.14	0.30	5.47	191.01	110.68	158.46	140.00
MB2310	NA	4	123.04	5.43	0.00	19.99	2.01	40.54	13.81	0.00
MB2311	cdh	22	93.56	110.75	175.73	161.64	5.68	115.37	39.42	7.72
MB2312	lppOa	1	0.00	0.00	0.00	0.00	0.00	0.00	5.45	2.39
MB2313	lppOb	12	97.19	133.78	170.03	268.97	562.49	185.31	155.21	92.66
MB2314	sseB	16	140.24	164.00	110.37	94.32	118.12	64.89	133.50	110.29
MB2315c	NA	17	32.44	249.10	19.65	0.84	238.23	310.68	64.83	90.30
MB2316	NA	23	104.39	171.84	88.10	157.47	522.99	178.65	293.91	446.93
MB2317	NA	11	81.87	63.22	66.99	129.05	81.33	73.96	8.29	21.52
MB2318	NA	16	438.16	536.14	116.91	141.39	346.31	246.14	412.20	689.38
MB2319	NA	8	42.67	29.20	518.44	330.62	137.01	36.18	49.08	519.77
MB2320	NA	17	181.39	220.18	12.13	31.20	62.34	104.69	228.56	158.94
MB2321c	htpG	29	196.46	203.26	121.08	51.25	110.19	235.03	191.25	163.42
MB2322c	NA	17	136.64	337.15	73.17	86.25	307.45	284.59	216.67	113.93
MB2323	cut2	10	277.12	238.77	261.81	265.64	391.69	549.07	221.34	244.61
MB2324	NA	4	517.23	1900.76	1.64	5.00	1042.70	311.33	485.87	91.46
MB2325c	NA	19	103.67	90.07	149.21	225.45	58.96	154.79	123.99	184.11
MB2326c	NA	1	10.49	0.00	0.00	0.00	0.00	17.67	1.88	126.73
MB2327	NA	10	71.14	99.15	26.33	93.21	230.50	130.00	44.26	19.13
MB2328	NA	8	158.34	184.71	32.16	44.39	39.29	146.32	99.35	49.62
MB2329	NA	5	96.60	84.21	508.46	467.67	24.98	82.29	11.50	0.00
MB2330c	NA	20	498.83	615.93	28.00	123.01	160.38	249.32	185.99	183.16
MB2331c	NA	3	178.23	826.67	441.91	643.62	114.18	333.92	739.55	440.76
MB2332c	NA	21	9.68	7.63	1.18	12.01	0.38	6.75	41.88	19.13
MB2333c	NA	5	129.59	42.92	0.00	0.00	41.10	242.91	146.97	124.34
MB2334	NA	17	208.97	301.99	378.51	390.59	593.32	466.75	239.12	458.67
METV	NA	3	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2335c	NA	9	95.77	322.64	447.53	324.99	95.82	386.30	148.29	137.62
MB2336	NA	13	40.67	22.57	186.93	277.58	239.31	130.64	12.81	57.02
MB2337	NA	3	204.79	99.60	1049.27	746.13	67.16	6.61	136.95	54.20
MB2338	NA	7	579.30	542.88	81.95	61.48	108.80	556.50	373.98	197.44
MB2339	NA	3	589.15	542.36	615.78	799.77	224.32	105.39	139.01	282.95
MB2340c	NA	10	784.55	455.53	38.67	113.11	269.19	305.47	308.94	625.03
MB2341c	NA	16	43.38	405.07	195.00	202.38	244.56	436.48	139.90	119.11
MB2342c	NA	33	125.55	198.79	83.76	41.58	8.67	15.85	62.49	39.71
MB2343	uspA	13	152.81	44.92	65.04	55.30	412.90	64.79	33.68	60.33
MB2344	uspB	14	0.65	9.70	0.00	0.00	56.99	159.64	16.36	8.71
MB2345	uspC	30	38.54	115.08	35.83	47.35	11.28	35.50	12.18	5.18
MB2346c	NA	19	148.82	279.64	36.44	16.34	146.34	114.38	5.90	22.02
MB2347c	rocE	28	110.66	156.48	120.42	100.72	82.32	137.64	83.47	73.36
MB2348c	rocD2	9	3.07	3.62	83.68	20.95	0.90	49.64	34.50	37.99
MB2349c	rocD1	10	5.38	53.78	0.00	0.00	538.38	301.94	14.77	2.63
MB2350c	NA	22	93.20	104.83	4.59	31.07	15.75	69.94	97.57	60.65
MB2351	NA	2	72.65	0.00	4124.30	4237.82	576.26	154.86	89.27	469.85
MB2352c	NA	9	12.18	0.60	66.72	33.96	823.86	337.87	193.56	270.19
MB2353c	NA	23	22.85	106.29	51.11	59.73	212.53	82.40	87.61	51.67
MB2354	NA	5	10.79	462.32	0.00	0.00	2.42	30.85	16.35	42.56
MB2355	PE23	12	33.34	0.00	9.27	18.96	89.66	160.15	268.91	485.99
MB2356c	narK1	28	52.18	152.79	307.88	218.92	10.65	124.81	45.44	111.02
MB2357c	lppP	7	0.00	95.85	0.00	0.41	1.73	157.57	30.93	0.34
MB2358	NA	6	54.85	163.89	0.25	4.76	0.00	23.00	40.34	156.62
MB2359	NA	5	354.75	16.84	23.86	52.56	4.84	66.72	169.41	68.86
MB2360	mez	28	157.14	202.46	258.67	355.14	63.32	78.63	105.70	314.00
MB2361c	stp	19	178.78	136.53	477.42	444.98	199.58	224.67	379.56	388.62
MB2362	cysK1	14	179.16	188.59	551.13	575.07	346.27	228.50	231.89	524.50
MB2363	cysE	6	419.22	480.34	435.76	425.75	36.94	564.24	268.07	419.24
MB2364	NA	30	42.40	75.51	21.51	13.23	39.36	27.92	78.84	113.74
MB2365c	NA	10	559.60	58.40	1.31	1.05	168.04	543.43	79.93	148.25
MB2366c	moeW	38	2.07	2.00	37.51	45.00	0.00	31.26	6.69	1.20
MB2367	mmpL9a	75	32.02	90.00	179.18	169.13	53.09	77.32	63.54	46.51
MB2368	mmpL9b	7	12.59	41.52	516.98	344.12	0.58	53.01	479.60	87.45
MB2369c	PE_PGRS39	16	94.76	115.10	204.35	171.02	990.31	369.09	209.80	234.93
ASNT	NA	2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2370	lppQ	4	634.74	188.79	39.30	53.08	501.71	402.32	442.70	377.20
MB2371	NA	4	2.86	298.80	8.47	71.17	1.01	67.28	178.64	3.59
MB2372c	dnaG	26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2373c	dgt	27	188.35	165.70	9.15	14.46	86.57	205.28	88.30	82.89
MB2374	NA	29	279.93	387.87	341.13	304.87	303.48	402.21	378.95	330.96
MB2375c	esxO	2	14.11	176.56	1200.90	784.53	10.07	82.62	437.15	963.61
MB2376c	PPE71	27	194.55	191.45	113.65	198.14	258.80	162.25	153.86	121.86
MB2377c	PPE40	30	116.49	61.66	75.88	104.38	50.37	76.41	114.22	79.94
MB2378c	glyS	31	0.00	9.64	0.00	0.00	0.00	0.00	0.00	0.00
MB2379	smtb	5	23.87	297.71	0.00	0.00	5.64	167.64	209.93	59.78
MB2380	zur	5	83.52	79.86	28.20	5.71	4.03	85.73	3.08	374.92
MB2381c	NA	6	92.48	207.35	64.53	67.76	73.21	131.98	201.94	671.90
MB2382c	NA	17	0.00	0.00	0.00	0.22	0.00	0.00	0.00	0.00
MB2383c	reco	11	2.70	121.74	0.00	0.00	20.15	32.72	4.60	20.87
MB2384	amiA2	17	1.25	35.63	0.12	12.15	1.19	227.50	29.42	15.89
MB2385c	era	16	78.36	57.89	0.00	0.00	4.28	7.18	0.00	0.00
MB2386c	NA	4	167.32	490.98	0.00	0.00	3.02	27.16	30.63	0.00
MB2387c	NA	22	51.57	15.31	183.52	127.80	87.01	26.22	17.59	19.78
MB2388c	ybeY	9	425.82	985.43	302.19	204.70	639.84	24.73	129.47	226.09
MB2389c	phoH1	17	126.21	74.46	374.23	469.67	16.83	378.27	244.10	225.33
MB2390c	NA	3	222.85	229.98	385.98	281.19	17.46	271.83	511.83	482.21
MB2391c	NA	20	125.26	268.24	168.94	182.85	53.19	225.90	157.17	140.60
MB2392	PE_PGRS40	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2393c	rsmE	6	212.36	175.20	2.95	89.97	26.87	240.91	187.66	133.10
MB2394c	dnaJ2	10	27.27	7.88	0.00	0.00	283.70	129.55	11.22	0.24
MB2395c	hrcA	23	3.51	4.02	140.73	68.92	0.35	19.06	27.40	52.29
MB2396	NA	9	147.08	211.57	200.26	145.99	157.61	299.69	204.48	185.97
MB2397c	cfp2	2	454.21	74.70	0.00	0.00	0.00	90.62	89.65	32.28
MB2398c	mbtH	2	0.00	6.79	0.00	0.00	0.00	243.81	163.98	291.71
MB2399c	mbtG	9	138.50	206.14	2.53	0.21	24.63	414.21	59.66	192.88
MB2400c	mbtF	64	112.23	66.38	34.40	20.90	59.38	83.37	21.77	38.18
MB2401c	mbtE	79	80.85	89.30	36.53	38.77	93.81	87.67	12.47	45.88
MB2402c	mbtD	43	75.91	32.34	4.87	3.08	116.30	11.18	3.54	29.69
MB2403c	mbtC	17	20.82	67.91	2.14	0.17	0.24	0.77	12.19	2.25
MB2404c	mbtB	50	159.12	166.95	8.45	8.36	59.16	117.10	55.29	50.45
MB2405	mbtA	21	18.76	38.29	0.29	5.85	161.57	58.19	68.82	34.84
MB2406	mbtJ	19	139.62	104.51	158.63	160.91	78.90	126.69	119.62	237.47
MB2407c	mbtI	18	65.17	65.64	20.61	8.67	50.15	94.41	0.16	0.00
MB2407A	NA	4	5.34	60.44	0.00	21.90	1.01	103.04	49.66	365.84
MB2408	NA	24	126.87	112.39	145.96	125.16	261.77	216.24	517.11	529.03
MB2409c	hemN	20	331.89	277.88	252.49	298.87	11.69	135.88	212.76	277.49
MB2410c	rpfD	10	389.24	347.69	896.83	870.99	158.37	141.39	508.91	258.24
MB2411c	NA	6	96.01	306.95	286.33	159.64	100.07	316.01	807.46	379.79
MB2412	sira	19	12.43	6.72	10.53	9.17	245.60	61.09	12.45	0.00
MB2413	cysH	13	43.80	0.84	29.59	41.38	173.28	54.13	16.11	15.63
MB2414	che1	7	8.99	34.54	23.47	34.68	237.18	551.76	29.99	276.00
MB2415	ggtB	30	300.76	136.90	121.93	127.07	124.25	213.34	341.92	207.15
MB2416	NA	9	402.17	534.51	34.59	82.09	59.55	142.62	296.53	438.63
MB2417	NA	28	290.08	264.84	533.95	573.44	361.53	314.55	200.56	220.15
MB2417A	aprA	2	388.42	1.36	821.83	878.79	0.00	1.55	62.96	204.44
MB2417B	aprB	2	0.00	0.00	324.49	615.54	0.00	0.00	11.28	1.20
MB2418	PE_PGRS41	14	274.60	292.20	382.39	350.99	116.86	334.86	234.24	185.48
MB2419c	cysA1	15	43.21	162.26	0.61	5.08	0.00	71.05	0.40	4.94
MB2420c	cysW	18	26.35	59.16	7.67	41.36	2.01	110.50	11.86	16.74
MB2421c	cysT	10	49.14	37.49	0.00	0.00	3.63	66.12	16.50	27.98
MB2422c	subI	19	13.41	14.01	9.23	20.80	116.65	21.54	10.18	9.44
MB2423	NA	4	0.00	28.52	0.00	0.00	0.00	53.25	40.41	8.97
MB2424c	NA	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2425	NA	29	117.16	146.87	88.42	147.64	328.63	165.71	136.18	148.99
MB2426c	lppR	7	1.28	7.37	130.04	100.11	751.26	323.20	144.26	328.95
MB2427c	lepA	30	85.95	74.70	79.07	61.32	161.19	86.02	103.25	50.37
MB2428	NA	9	218.86	631.10	24.71	28.46	180.44	19.10	170.98	156.75
MB2429c	NA	8	503.81	220.70	82.57	149.24	176.81	407.24	532.81	589.11
MB2430	rnz	11	82.70	286.20	170.74	110.62	688.72	711.77	205.42	166.29
MB2431	PE24	16	203.88	288.95	7.96	28.92	182.85	171.67	174.36	150.79
MB2432c	NA	20	93.13	158.23	7.58	35.28	79.18	111.53	102.94	82.37
MB2433c	NA	11	163.49	4.94	37.31	39.47	129.32	252.61	84.37	115.86
MB2434c	NA	24	920.79	529.80	152.51	178.28	541.67	637.46	254.28	305.06
MB2435	rpsT	1	52.25	0.00	0.00	0.00	0.00	11.46	0.00	0.00
MB2436c	NA	13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2437c	NA	12	45.16	156.19	2343.38	2584.57	364.36	140.10	184.92	374.01
MB2438c	NA	14	272.17	117.00	13.50	33.19	427.44	114.49	326.76	561.74
MB2439c	eis	29	54.61	14.71	125.78	132.41	92.55	28.85	101.19	126.81
MB2440c	NA	12	41.14	348.60	271.50	371.96	80.60	74.29	76.45	342.53
MB2441c	octT	21	42.98	4.53	10.35	2.77	0.19	18.30	9.97	0.00
MB2442c	gpgp	7	52.57	2.33	0.00	2.18	2.88	108.35	3.19	0.34
MB2443c	rsfS	5	97.86	172.76	0.40	0.00	0.00	9.07	0.23	0.00
MB2444c	nadD	14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2445	NA	4	152.26	192.18	306.04	218.98	517.82	439.63	256.12	361.65
MB2446	NA	18	443.21	183.50	63.23	159.48	17.91	201.49	157.51	385.10
MB2447c	NA	7	486.90	429.96	49.97	12.51	2.88	188.00	344.74	169.08
MB2448c	NA	1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2449c	NA	18	145.09	499.81	251.68	288.70	425.59	178.12	131.99	197.13
MB2450c	NA	9	100.85	104.13	112.15	95.42	18.36	192.95	180.36	16.74
MB2451c	proA	16	31.47	77.08	142.66	120.14	651.31	298.59	84.37	186.95
MB2452c	NA	6	18.11	158.91	2.78	7.46	0.67	105.11	535.16	437.57
MB2453c	NA	1	0.00	611.18	0.00	0.00	0.00	0.00	33.27	0.00
MB2454	ahpC	9	3.60	6.04	0.00	0.00	158.06	65.83	2.69	22.32
MB2455	ahpD	13	35.76	108.03	154.89	117.55	228.46	41.07	146.20	151.56
MB2456c	PPE41	10	317.53	223.28	170.94	35.89	45.54	343.56	173.45	101.86
MB2457c	PE25	6	263.65	47.54	182.29	470.02	131.64	189.77	275.49	135.50
MB2458c	NA	7	4.85	41.91	74.95	14.83	0.58	104.56	1.05	0.34
MB2459c	NA	6	153.50	54.33	54.67	36.02	6.04	103.00	96.32	1.59
MB2460c	NA	25	71.93	49.44	24.22	56.82	0.00	18.08	12.76	28.69
MB2461c	NA	56	129.29	238.46	2.77	15.15	29.00	41.12	54.31	90.31
MB2462	rbsK	12	21.99	3.17	560.94	558.73	61.79	132.91	16.98	3.19
MB2463	NA	9	4.22	64.89	157.30	91.30	0.00	51.79	49.72	2.66
MB2464c	nadE	39	1.99	0.00	0.00	0.00	33.27	0.00	0.00	0.00
MB2465	NA	5	0.00	0.00	0.00	0.00	0.00	0.00	0.56	0.00
MB2466c	proB	12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.40
MB2467c	obg	12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2468c	rpmA	4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2469c	rplU	4	0.00	0.00	0.00	0.00	1.01	0.00	0.00	0.00
MB2470	dctA	21	176.46	148.62	315.22	286.76	207.44	317.64	224.66	180.47
MB2471c	rne	32	24.38	7.05	0.00	0.00	0.00	0.13	0.65	0.00
MB2472c	ndkA	4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
MB2473c	NA	7	8.04	160.26	7.51	17.55	0.00	213.62	55.95	7.51
MB2474c	folC	13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
